rn,destSt,destNm,trDr,nextStaId,nextStpId,nextStaNm,prdt,arrT,flags,lat,lon,heading,resp_time,isApp,isDly
205,30077,Forest Park,5,40010,30002,Austin,2/16/2023 9:15:56,2/16/2023 9:17:56,,41.87006,-87.76451,275,2/16/2023 9:16:17,0,0
212,30077,Forest Park,5,40010,30002,Austin,2/16/2023 9:27:20,2/16/2023 9:29:20,,41.87006,-87.76451,275,2/16/2023 9:28:17,0,0
104,30077,Forest Park,5,40010,30002,Austin,2/16/2023 9:39:14,2/16/2023 9:41:14,,41.87006,-87.76451,275,2/16/2023 9:40:16,0,0
105,30077,Forest Park,5,40010,30002,Austin,2/16/2023 9:55:34,2/16/2023 9:57:34,,41.87006,-87.76451,275,2/16/2023 9:56:16,0,0
111,30077,Forest Park,5,40010,30002,Austin,2/16/2023 8:35:12,2/16/2023 8:37:12,,41.87006,-87.76451,275,2/16/2023 8:36:14,0,0
102,30077,Forest Park,5,40010,30002,Austin,2/16/2023 8:37:50,2/16/2023 8:39:50,,41.87006,-87.76451,275,2/16/2023 8:38:15,0,0
0112,0,Forest Park,5,40010,30002,Austin,2/16/2023 8:39:49,2/16/2023 8:41:49,,41.87006,-87.76451,275,2/16/2023 8:40:12,0,0
120,30077,Forest Park,5,40010,30002,Austin,2/16/2023 8:47:26,2/16/2023 8:49:26,,41.87006,-87.76451,275,2/16/2023 8:48:17,0,0
208,30077,Forest Park,5,40010,30002,Austin,2/16/2023 16:39:10,2/16/2023 16:41:10,,41.87006,-87.76451,275,2/16/2023 16:40:18,0,0
120,30077,Forest Park,5,40010,30002,Austin,2/16/2023 16:47:31,2/16/2023 16:49:31,,41.87006,-87.76451,275,2/16/2023 16:48:15,0,0
107,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 9:01:33,2/15/2023 9:03:33,,41.92973,-87.70854,301,2/15/2023 9:02:18,0,0
108,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 9:07:42,2/15/2023 9:09:42,,41.92973,-87.70854,301,2/15/2023 9:08:18,0,0
120,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 9:39:33,2/15/2023 9:41:33,,41.92973,-87.70854,301,2/15/2023 9:40:19,0,0
111,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 9:43:17,2/15/2023 9:45:17,,41.92973,-87.70854,301,2/15/2023 9:44:19,0,0
209,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 8:11:52,2/15/2023 8:13:52,,41.92973,-87.70854,301,2/15/2023 8:12:18,0,0
106,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 8:17:58,2/15/2023 8:19:58,,41.92973,-87.70854,301,2/15/2023 8:18:16,0,0
203,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 8:47:30,2/15/2023 8:49:30,,41.92973,-87.70854,301,2/15/2023 8:48:18,0,0
100,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 8:59:45,2/15/2023 9:01:45,,41.92973,-87.70854,301,2/15/2023 9:00:17,0,0
222,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 17:09:40,2/15/2023 17:11:40,,41.92973,-87.70854,301,2/15/2023 17:10:17,0,0
217,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 17:19:52,2/15/2023 17:21:52,,41.92973,-87.70854,301,2/15/2023 17:20:18,0,0
115,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 17:31:51,2/15/2023 17:33:51,,41.92973,-87.70854,301,2/15/2023 17:32:16,0,0
222,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 17:35:19,2/15/2023 17:37:19,,41.92973,-87.70854,301,2/15/2023 17:36:16,0,0
223,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 17:51:15,2/15/2023 17:53:15,,41.92973,-87.70854,301,2/15/2023 17:52:20,0,0
126,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 17:57:44,2/15/2023 17:59:44,,41.92973,-87.70854,301,2/15/2023 17:58:17,0,0
114,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 16:25:17,2/15/2023 16:27:17,,41.92973,-87.70854,301,2/15/2023 16:26:17,0,0
220,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 16:31:51,2/15/2023 16:33:51,,41.92973,-87.70854,301,2/15/2023 16:32:17,0,0
118,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 16:54:58,2/15/2023 16:56:58,,41.92973,-87.70854,301,2/15/2023 16:56:18,0,0
112,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 9:39:51,2/16/2023 9:41:51,,41.92973,-87.70854,301,2/16/2023 9:40:16,0,0
111,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 9:53:26,2/16/2023 9:55:26,,41.92973,-87.70854,301,2/16/2023 9:54:17,0,0
203,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 8:51:54,2/16/2023 8:53:54,,41.92973,-87.70854,301,2/16/2023 8:52:12,0,0
107,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 8:57:57,2/16/2023 8:59:57,,41.92973,-87.70854,301,2/16/2023 8:58:14,0,0
112,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 16:05:39,2/16/2023 16:07:39,,41.92973,-87.70854,301,2/16/2023 16:06:14,0,0
114,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 16:25:59,2/16/2023 16:27:59,,41.92973,-87.70854,301,2/16/2023 16:26:16,0,0
117,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 16:47:12,2/16/2023 16:49:12,,41.92973,-87.70854,301,2/16/2023 16:48:15,0,0
118,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 16:53:58,2/16/2023 16:55:58,,41.92973,-87.70854,301,2/16/2023 16:54:13,0,0
130,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 17:27:56,2/16/2023 17:29:56,,41.92973,-87.70854,301,2/16/2023 17:28:17,0,0
119,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 17:30:20,2/16/2023 17:32:20,,41.92973,-87.70854,301,2/16/2023 17:32:17,0,0
223,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 17:45:25,2/16/2023 17:47:25,,41.92973,-87.70854,301,2/16/2023 17:46:17,0,0
100,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 9:01:56,2/15/2023 9:02:56,,41.93606,-87.71229,358,2/15/2023 9:02:18,1,0
217,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 17:21:57,2/15/2023 17:22:57,,41.93606,-87.71229,358,2/15/2023 17:22:18,1,0
115,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 17:33:59,2/15/2023 17:34:59,,41.93606,-87.71229,358,2/15/2023 17:34:18,1,0
203,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 8:53:58,2/16/2023 8:54:58,,41.93606,-87.71229,358,2/16/2023 8:54:16,1,0
107,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 8:59:56,2/16/2023 9:00:56,,41.93606,-87.71229,358,2/16/2023 9:00:13,1,0
117,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 16:09:59,2/15/2023 16:10:59,,41.93027,-87.70942,301,2/15/2023 16:10:18,1,0
220,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 16:31:54,2/16/2023 16:32:54,,41.93027,-87.70942,301,2/16/2023 16:32:17,1,0
221,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 17:09:59,2/16/2023 17:10:59,,41.93027,-87.70942,301,2/16/2023 17:10:16,1,0
215,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 17:19:55,2/16/2023 17:20:55,,41.93027,-87.70942,301,2/16/2023 17:20:15,1,0
107,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 9:03:50,2/15/2023 9:04:50,,41.93709,-87.71232,357,2/15/2023 9:04:17,1,0
106,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 8:19:57,2/15/2023 8:20:57,,41.93709,-87.71232,357,2/15/2023 8:20:19,1,0
222,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 17:11:56,2/15/2023 17:12:56,,41.93709,-87.71232,357,2/15/2023 17:12:17,1,0
220,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 16:33:52,2/15/2023 16:34:52,,41.93709,-87.71232,357,2/15/2023 16:34:16,1,0
119,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 9:31:51,2/16/2023 9:32:51,,41.93709,-87.71232,357,2/16/2023 9:32:14,1,0
112,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 9:43:55,2/16/2023 9:44:55,,41.93709,-87.71232,357,2/16/2023 9:44:17,1,0
108,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 9:09:50,2/16/2023 9:10:50,,41.93082,-87.71031,301,2/16/2023 9:10:16,1,0
119,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 9:29:49,2/16/2023 9:31:49,,41.93082,-87.71031,301,2/16/2023 9:30:15,0,0
200,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 9:15:56,2/15/2023 9:16:56,,41.93193,-87.71206,310,2/15/2023 9:16:16,1,0
200,0,O'Hare,1,40060,30012,Belmont,2/16/2023 9:15:33,2/16/2023 9:16:33,,41.93193,-87.71206,310,2/16/2023 9:16:17,1,0
117,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 8:34:00,2/16/2023 8:35:00,,41.93193,-87.71206,310,2/16/2023 8:34:13,1,0
240,0,O'Hare,1,40060,30012,Belmont,2/15/2023 9:35:17,2/15/2023 9:36:17,,41.93135,-87.7112,300,2/15/2023 9:36:18,1,0
120,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 9:41:19,2/15/2023 9:42:19,,41.93135,-87.7112,300,2/15/2023 9:42:15,1,0
202,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 9:57:48,2/15/2023 9:58:48,,41.93135,-87.7112,300,2/15/2023 9:58:17,1,0
221,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 16:43:55,2/15/2023 16:44:55,,41.93135,-87.7112,300,2/15/2023 16:44:17,1,0
105,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 8:13:56,2/16/2023 8:14:56,,41.93135,-87.7112,300,2/16/2023 8:14:14,1,0
111,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 9:45:45,2/15/2023 9:46:45,,41.93294,-87.71221,358,2/15/2023 9:46:16,1,0
117,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 8:37:58,2/15/2023 8:38:58,,41.93294,-87.71221,358,2/15/2023 8:38:19,1,0
128,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 16:41:53,2/16/2023 16:42:53,,41.93294,-87.71221,358,2/16/2023 16:42:13,1,0
0211,0,O'Hare,1,40060,30012,Belmont,2/15/2023 8:35:57,2/15/2023 8:36:57,,41.93398,-87.71223,358,2/15/2023 8:36:19,1,0
219,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 16:05:55,2/15/2023 16:06:55,,41.93398,-87.71223,358,2/15/2023 16:06:16,1,0
112,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 9:41:52,2/16/2023 9:42:52,,41.93398,-87.71223,358,2/16/2023 9:42:16,1,0
111,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 9:55:19,2/16/2023 9:56:19,,41.93398,-87.71223,358,2/16/2023 9:56:16,1,0
119,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 17:33:52,2/16/2023 17:34:52,,41.93398,-87.71223,358,2/16/2023 17:34:13,1,0
112,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 9:21:58,2/15/2023 9:22:58,,41.93502,-87.71226,358,2/15/2023 9:22:19,1,0
209,30171,O'Hare,1,40060,30012,Belmont,2/15/2023 8:13:58,2/15/2023 8:14:58,,41.93502,-87.71226,358,2/15/2023 8:14:16,1,0
118,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 8:19:58,2/16/2023 8:20:58,,41.93502,-87.71226,358,2/16/2023 8:20:14,1,0
106,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 8:27:58,2/16/2023 8:28:58,,41.93502,-87.71226,358,2/16/2023 8:28:15,1,0
100,0,O'Hare,1,40060,30012,Belmont,2/16/2023 8:57:51,2/16/2023 8:58:51,,41.93502,-87.71226,358,2/16/2023 8:58:14,1,0
114,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 16:27:54,2/16/2023 16:28:54,,41.93502,-87.71226,358,2/16/2023 16:28:13,1,0
118,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 16:55:39,2/16/2023 16:56:39,,41.93502,-87.71226,358,2/16/2023 16:56:16,1,0
130,30171,O'Hare,1,40060,30012,Belmont,2/16/2023 17:29:44,2/16/2023 17:30:44,,41.93502,-87.71226,358,2/16/2023 17:30:20,1,0
122,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 8:31:55,2/15/2023 8:32:55,,41.94644,-87.71833,142,2/15/2023 8:32:17,1,0
105,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 9:01:51,2/16/2023 9:02:51,,41.94644,-87.71833,142,2/16/2023 9:02:13,1,0
117,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 9:35:49,2/15/2023 9:36:49,,41.94213,-87.71503,122,2/15/2023 9:36:18,1,0
114,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 8:03:48,2/16/2023 8:04:48,,41.94213,-87.71503,122,2/16/2023 8:04:16,1,0
130,0,UIC-Halsted,5,40060,30013,Belmont,2/16/2023 16:13:56,2/16/2023 16:14:56,,41.94213,-87.71503,122,2/16/2023 16:14:15,1,0
108,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 9:53:49,2/15/2023 9:54:49,,41.94277,-87.71591,126,2/15/2023 9:54:14,1,0
205,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 8:07:52,2/15/2023 8:08:52,,41.94277,-87.71591,126,2/15/2023 8:08:16,1,0
122,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 17:11:54,2/15/2023 17:12:54,,41.94277,-87.71591,126,2/15/2023 17:12:17,1,0
131,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 16:41:55,2/16/2023 16:42:55,,41.94277,-87.71591,126,2/16/2023 16:42:13,1,0
115,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 9:07:49,2/15/2023 9:09:49,,41.94735,-87.71909,130,2/15/2023 9:08:18,0,0
200,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 8:13:32,2/15/2023 8:15:32,,41.94735,-87.71909,130,2/15/2023 8:14:16,0,0
104,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 8:17:35,2/15/2023 8:19:35,,41.94735,-87.71909,130,2/15/2023 8:18:16,0,0
209,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 8:55:19,2/15/2023 8:57:19,,41.94735,-87.71909,130,2/15/2023 8:56:18,0,0
211,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 8:57:30,2/15/2023 8:59:30,,41.94735,-87.71909,130,2/15/2023 8:58:17,0,0
219,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 17:51:39,2/15/2023 17:53:39,,41.94735,-87.71909,130,2/15/2023 17:52:20,0,0
131,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 16:23:56,2/15/2023 16:25:56,,41.94735,-87.71909,130,2/15/2023 16:24:16,0,0
213,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 16:53:26,2/15/2023 16:55:26,,41.94735,-87.71909,130,2/15/2023 16:54:17,0,0
106,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 9:39:40,2/16/2023 9:41:40,,41.94735,-87.71909,130,2/16/2023 9:40:16,0,0
108,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 9:55:39,2/16/2023 9:57:39,,41.94735,-87.71909,130,2/16/2023 9:56:16,0,0
206,0,UIC-Halsted,5,40060,30013,Belmont,2/16/2023 8:09:58,2/16/2023 8:11:58,,41.94735,-87.71909,130,2/16/2023 8:10:16,0,0
201,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 8:41:57,2/15/2023 8:42:57,,41.94163,-87.71407,116,2/15/2023 8:42:17,1,0
205,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 8:25:53,2/16/2023 8:26:53,,41.94163,-87.71407,116,2/16/2023 8:26:15,1,0
104,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 8:45:52,2/16/2023 8:46:52,,41.94163,-87.71407,116,2/16/2023 8:46:13,1,0
120,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 15:59:56,2/16/2023 16:00:56,,41.94163,-87.71407,116,2/16/2023 16:00:19,1,0
106,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 9:19:58,2/15/2023 9:20:58,,41.94115,-87.71309,120,2/15/2023 9:20:15,1,0
214,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 17:23:56,2/15/2023 17:24:56,,41.94115,-87.71309,120,2/15/2023 17:24:20,1,0
220,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 17:41:55,2/15/2023 17:42:55,,41.94115,-87.71309,120,2/15/2023 17:42:19,1,0
125,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 16:25:55,2/16/2023 16:26:55,,41.94115,-87.71309,120,2/16/2023 16:26:16,1,0
211,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 8:59:54,2/15/2023 9:00:54,,41.93922,-87.71239,178,2/15/2023 9:00:17,1,0
106,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 9:41:55,2/16/2023 9:42:55,,41.93922,-87.71239,178,2/16/2023 9:42:16,1,0
108,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 9:57:51,2/16/2023 9:58:51,,41.93922,-87.71239,178,2/16/2023 9:58:15,1,0
214,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 17:11:58,2/16/2023 17:12:58,,41.93922,-87.71239,178,2/16/2023 17:12:17,1,0
218,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 16:41:56,2/15/2023 16:42:56,,41.94541,-87.71773,150,2/15/2023 16:42:17,1,0
200,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 8:17:59,2/16/2023 8:18:59,,41.94541,-87.71773,150,2/16/2023 8:18:14,1,0
240,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 8:25:49,2/15/2023 8:26:49,,41.94463,-87.7173,151,2/15/2023 8:26:18,1,0
130,30077,Forest Park,5,40060,30013,Belmont,2/15/2023 16:09:53,2/15/2023 16:10:53,,41.94463,-87.7173,151,2/15/2023 16:10:18,1,0
209,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 9:09:45,2/16/2023 9:10:45,,41.94463,-87.7173,151,2/16/2023 9:10:16,1,0
118,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 9:25:49,2/16/2023 9:26:49,,41.94463,-87.7173,151,2/16/2023 9:26:16,1,0
127,0,UIC-Halsted,5,40060,30013,Belmont,2/16/2023 16:53:47,2/16/2023 16:54:47,,41.94463,-87.7173,151,2/16/2023 16:54:13,1,0
123,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 17:23:52,2/16/2023 17:24:52,,41.94463,-87.7173,151,2/16/2023 17:24:16,1,0
134,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 17:39:54,2/16/2023 17:40:54,,41.94463,-87.7173,151,2/16/2023 17:40:14,1,0
220,30077,Forest Park,5,40060,30013,Belmont,2/16/2023 17:53:49,2/16/2023 17:54:49,,41.94463,-87.7173,151,2/16/2023 17:54:20,1,0
203,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 8:29:49,2/15/2023 8:30:49,,41.87562,-87.62961,81,2/15/2023 8:30:20,1,0
200,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 8:57:54,2/15/2023 8:58:54,,41.87562,-87.62961,81,2/15/2023 8:58:17,1,0
117,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 16:27:57,2/16/2023 16:28:57,,41.87562,-87.62961,81,2/16/2023 16:28:13,1,0
224,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 17:51:53,2/16/2023 17:52:53,,41.87562,-87.62961,81,2/16/2023 17:52:18,1,0
221,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 16:19:58,2/15/2023 16:20:58,,41.87608,-87.62922,357,2/15/2023 16:20:18,1,0
106,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 8:07:58,2/16/2023 8:08:58,,41.87608,-87.62922,357,2/16/2023 8:08:14,1,0
117,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 8:15:57,2/16/2023 8:16:57,,41.87608,-87.62922,357,2/16/2023 8:16:16,1,0
108,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 8:49:53,2/15/2023 8:50:53,,41.87678,-87.62925,358,2/15/2023 8:50:17,1,0
200,0,O'Hare,1,40070,30014,Jackson,2/16/2023 8:57:58,2/16/2023 8:58:58,,41.87678,-87.62925,358,2/16/2023 8:58:14,1,0
106,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 7:59:59,2/15/2023 8:00:59,,41.87748,-87.62927,358,2/15/2023 8:00:22,1,0
115,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 17:09:54,2/15/2023 17:10:54,,41.87748,-87.62927,358,2/15/2023 17:10:17,1,0
114,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 16:03:53,2/15/2023 16:04:53,,41.87748,-87.62927,358,2/15/2023 16:04:17,1,0
223,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 17:23:53,2/16/2023 17:24:53,,41.87748,-87.62927,358,2/16/2023 17:24:16,1,0
127,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 17:45:47,2/16/2023 17:46:47,,41.87748,-87.62927,358,2/16/2023 17:46:17,1,0
122,30171,O'Hare,1,40070,30014,Jackson,2/14/2023 10:34:58,2/14/2023 10:36:58,,41.87557,-87.63172,88,2/14/2023 10:35:35,0,0
240,0,O'Hare,1,40070,30014,Jackson,2/15/2023 9:13:41,2/15/2023 9:14:41,,41.87557,-87.63172,88,2/15/2023 9:14:19,1,0
111,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 9:23:14,2/15/2023 9:24:14,,41.87557,-87.63172,88,2/15/2023 9:24:15,1,0
202,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 9:35:20,2/15/2023 9:36:20,,41.87557,-87.63172,88,2/15/2023 9:36:18,1,0
114,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 9:51:29,2/15/2023 9:52:29,,41.87557,-87.63172,88,2/15/2023 9:52:14,1,0
100,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 8:35:54,2/15/2023 8:37:54,,41.87557,-87.63172,88,2/15/2023 8:36:19,0,0
107,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 8:37:29,2/15/2023 8:39:29,,41.87557,-87.63172,88,2/15/2023 8:38:19,0,0
115,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 17:08:29,2/15/2023 17:10:29,,41.87557,-87.63172,88,2/15/2023 17:09:13,0,0
126,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 17:33:46,2/15/2023 17:35:46,,41.87557,-87.63172,88,2/15/2023 17:34:18,0,0
120,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 17:45:42,2/15/2023 17:47:42,,41.87557,-87.63172,88,2/15/2023 17:46:16,0,0
220,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 16:09:20,2/15/2023 16:10:20,,41.87557,-87.63172,88,2/15/2023 16:10:18,1,0
118,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 16:31:53,2/15/2023 16:32:53,,41.87557,-87.63172,88,2/15/2023 16:32:17,1,0
222,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 16:45:35,2/15/2023 16:47:35,,41.87557,-87.63172,88,2/15/2023 16:46:17,0,0
217,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 16:55:12,2/15/2023 16:57:12,,41.87557,-87.63172,88,2/15/2023 16:56:18,0,0
119,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 9:09:48,2/16/2023 9:10:48,,41.87557,-87.63172,88,2/16/2023 9:10:16,1,0
112,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 9:21:36,2/16/2023 9:22:36,,41.87557,-87.63172,88,2/16/2023 9:22:15,1,0
111,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 9:33:42,2/16/2023 9:34:42,,41.87557,-87.63172,88,2/16/2023 9:34:18,1,0
120,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 9:48:59,2/16/2023 9:49:59,,41.87557,-87.63172,88,2/16/2023 9:50:15,1,0
203,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 8:31:17,2/16/2023 8:33:17,,41.87557,-87.63172,88,2/16/2023 8:32:11,0,0
100,0,O'Hare,1,40070,30014,Jackson,2/16/2023 8:35:48,2/16/2023 8:37:48,,41.87557,-87.63172,88,2/16/2023 8:36:14,0,0
220,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 16:09:57,2/16/2023 16:11:57,,41.87557,-87.63172,88,2/16/2023 16:10:14,0,0
128,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 16:19:47,2/16/2023 16:21:47,,41.87557,-87.63172,88,2/16/2023 16:20:19,0,0
118,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 16:33:54,2/16/2023 16:35:54,,41.87557,-87.63172,88,2/16/2023 16:34:13,0,0
221,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 16:45:54,2/16/2023 16:47:54,,41.87557,-87.63172,88,2/16/2023 16:46:17,0,0
215,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 16:57:23,2/16/2023 16:59:23,,41.87557,-87.63172,88,2/16/2023 16:58:15,0,0
119,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 17:11:19,2/16/2023 17:13:19,,41.87557,-87.63172,88,2/16/2023 17:12:17,0,0
126,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 17:37:19,2/16/2023 17:39:19,,41.87557,-87.63172,88,2/16/2023 17:38:14,0,0
112,30171,O'Hare,1,40070,30014,Jackson,2/15/2023 9:03:48,2/15/2023 9:04:48,,41.8756,-87.63032,88,2/15/2023 9:04:17,1,0
130,30171,O'Hare,1,40070,30014,Jackson,2/16/2023 17:05:57,2/16/2023 17:06:57,,41.8756,-87.63032,88,2/16/2023 17:06:15,1,0
117,30077,Forest Park,5,40070,30015,Jackson,2/15/2023 9:57:29,2/15/2023 9:58:29,,41.87902,-87.62932,178,2/15/2023 9:58:17,1,0
122,30077,Forest Park,5,40070,30015,Jackson,2/15/2023 8:54:16,2/15/2023 8:55:16,,41.87902,-87.62932,178,2/15/2023 8:54:23,1,0
209,30077,Forest Park,5,40070,30015,Jackson,2/15/2023 9:23:48,2/15/2023 9:24:48,,41.87986,-87.62935,178,2/15/2023 9:24:15,1,0
106,30077,Forest Park,5,40070,30015,Jackson,2/15/2023 9:41:55,2/15/2023 9:42:55,,41.87986,-87.62935,178,2/15/2023 9:42:15,1,0
131,30077,Forest Park,5,40070,30015,Jackson,2/15/2023 16:47:53,2/15/2023 16:48:53,,41.87986,-87.62935,178,2/15/2023 16:48:18,1,0
105,30077,Forest Park,5,40070,30015,Jackson,2/16/2023 9:25:55,2/16/2023 9:26:55,,41.87986,-87.62935,178,2/16/2023 9:26:16,1,0
200,30077,Forest Park,5,40070,30015,Jackson,2/16/2023 8:39:51,2/16/2023 8:40:51,,41.87986,-87.62935,178,2/16/2023 8:40:12,1,0
208,30077,Forest Park,5,40070,30015,Jackson,2/16/2023 16:09:57,2/16/2023 16:10:57,,41.87986,-87.62935,178,2/16/2023 16:10:14,1,0
